month,day,year,plot,period,treatment,species,weight,scientific_name,taxa,common_name,avg_weight_g,effort
4,10,2005,4,322,control,PP,23,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,4,322,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,4,322,control,DO,61,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,10,2005,4,322,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,11,322,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,11,322,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,10,2005,11,322,control,DM,40,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,10,2005,11,322,control,PP,24,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,11,322,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,10,2005,11,322,control,DM,51,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,10,2005,11,322,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,9,322,control,DO,58,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,10,2005,9,322,control,DM,53,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,10,2005,9,322,control,PB,41,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
4,10,2005,9,322,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,10,2005,9,322,control,PB,44,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
4,10,2005,8,322,control,DO,63,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,10,2005,8,322,control,DO,61,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,10,2005,8,322,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,8,322,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,8,322,control,PP,22,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,8,322,control,DO,61,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,10,2005,8,322,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,8,322,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,14,322,control,DO,52,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,10,2005,14,322,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,14,322,control,DM,53,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
4,10,2005,14,322,control,DO,43,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
4,10,2005,14,322,control,PP,25,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
4,10,2005,14,322,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,7,2005,1,323,control,DO,50,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,7,2005,1,323,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,1,323,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,1,323,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,1,323,control,PP,24,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,1,323,control,DO,53,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,7,2005,2,323,control,PB,28,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
5,7,2005,2,323,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,2,323,control,PP,26,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,2,323,control,PB,49,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
5,7,2005,2,323,control,OT,22,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
5,7,2005,2,323,control,DM,28,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,7,2005,2,323,control,DM,28,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,7,2005,12,323,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,12,323,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,12,323,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,7,2005,12,323,control,PP,23,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,12,323,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,12,323,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,17,323,control,PP,24,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,17,323,control,OT,20,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
5,7,2005,17,323,control,PB,35,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
5,7,2005,17,323,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,7,2005,17,323,control,PP,22,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,7,2005,17,323,control,DM,56,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,7,2005,17,323,control,PB,28,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
5,7,2005,17,323,control,PB,21,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
5,7,2005,17,323,control,DM,53,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,7,2005,17,323,control,DM,54,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,7,2005,22,323,control,OT,31,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
5,7,2005,22,323,control,PB,38,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
5,7,2005,22,323,control,PB,31,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
5,7,2005,22,323,control,PB,35,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
5,8,2005,4,323,control,PP,23,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,4,323,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,4,323,control,DO,57,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,4,323,control,DO,59,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,4,323,control,DO,60,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,4,323,control,DO,68,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,4,323,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,4,323,control,OT,26,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
5,8,2005,11,323,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,8,2005,11,323,control,DM,53,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,8,2005,11,323,control,DM,54,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,8,2005,11,323,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,11,323,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,11,323,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,9,323,control,DM,56,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,8,2005,9,323,control,DM,50,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,8,2005,9,323,control,DO,59,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,9,323,control,DO,54,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,9,323,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,8,323,control,DO,54,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,8,323,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,8,323,control,DO,60,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,8,323,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,8,323,control,DO,53,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,8,323,control,DO,43,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,8,323,control,OT,25,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
5,8,2005,8,323,control,DO,60,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,8,323,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,8,323,control,DO,59,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,8,323,control,DO,52,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,8,323,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,8,323,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,14,323,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
5,8,2005,14,323,control,DO,52,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,14,323,control,DO,57,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
5,8,2005,14,323,control,DM,49,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,8,2005,14,323,control,DM,51,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
5,8,2005,14,323,control,DO,29,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,4,2005,1,324,control,PB,27,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,1,324,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,1,324,control,DO,52,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,4,2005,1,324,control,PB,28,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,1,324,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,1,324,control,PP,23,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,1,324,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,1,324,control,PB,38,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,1,324,control,PB,29,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,1,324,control,OT,20,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
6,4,2005,2,324,control,PB,44,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,2,324,control,PB,38,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,2,324,control,PP,23,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,2,324,control,DM,39,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,4,2005,12,324,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,12,324,control,OT,27,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
6,4,2005,12,324,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,12,324,control,DO,54,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,4,2005,12,324,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,12,324,control,DM,42,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,4,2005,12,324,control,PP,11,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,12,324,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,12,324,control,PP,NA,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,17,324,control,DM,18,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,4,2005,17,324,control,PB,37,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,17,324,control,PP,20,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,17,324,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,17,324,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,4,2005,17,324,control,DM,20,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,4,2005,17,324,control,DM,NA,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,4,2005,17,324,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,22,324,control,PB,32,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,22,324,control,PB,37,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,22,324,control,PB,16,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,22,324,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,4,2005,22,324,control,PB,23,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,22,324,control,PB,18,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,4,2005,22,324,control,PB,39,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
6,5,2005,4,324,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,4,324,control,DO,54,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,4,324,control,DO,57,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,4,324,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,4,324,control,DO,56,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,4,324,control,DO,58,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,4,324,control,DO,60,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,4,324,control,OT,35,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
6,5,2005,4,324,control,DO,44,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,11,324,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,11,324,control,DM,19,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,5,2005,11,324,control,DM,43,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,5,2005,11,324,control,DM,45,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,5,2005,11,324,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,11,324,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,11,324,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,5,2005,11,324,control,PP,14,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,11,324,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,11,324,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,11,324,control,PP,17,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,11,324,control,OT,27,Onychomys torridus,Rodent,Southern grasshopper mouse,24.05599577,49
6,5,2005,9,324,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,9,324,control,DM,46,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,5,2005,9,324,control,DM,51,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,5,2005,9,324,control,DO,54,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,8,324,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,8,324,control,PP,30,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,8,324,control,DO,52,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,8,324,control,DO,59,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,8,324,control,DO,47,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,8,324,control,DO,37,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,8,324,control,PP,21,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,8,324,control,PP,19,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,8,324,control,PP,25,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,8,324,control,PP,12,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,8,324,control,DO,54,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,8,324,control,PP,11,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,8,324,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,8,324,control,DO,30,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,14,324,control,DO,NA,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,14,324,control,DM,54,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,5,2005,14,324,control,DO,38,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
6,5,2005,14,324,control,DM,35,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,5,2005,14,324,control,DM,47,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
6,5,2005,14,324,control,PP,11,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,14,324,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,14,324,control,PP,13,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
6,5,2005,14,324,control,PB,26,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,1,325,control,PB,33,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,1,325,control,DO,44,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
7,9,2005,1,325,control,PP,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,1,325,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,1,325,control,PP,11,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,1,325,control,DO,50,Dipodomys ordii,Rodent,Ord's kangaroo rat,49.03951957,49
7,9,2005,1,325,control,PB,20,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,1,325,control,PB,35,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,2,325,control,PB,40,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,2,325,control,PB,20,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,2,325,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,2,325,control,PB,26,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,2,325,control,PP,11,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,2,325,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,2,325,control,PB,28,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,2,325,control,PP,9,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,2,325,control,PP,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,2,325,control,PP,18,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,2,325,control,PE,17,Peromyscus eremicus,Rodent,Cactus mouse,21.98281643,49
7,9,2005,2,325,control,PB,31,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,2,325,control,DM,44,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,9,2005,2,325,control,PB,32,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,12,325,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,12,325,control,PP,16,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,17,325,control,DM,30,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,9,2005,17,325,control,PI,NA,Chaetodipus intermedius,Rodent,Rock pocket mouse,17.46666667,49
7,9,2005,17,325,control,PI,16,Chaetodipus intermedius,Rodent,Rock pocket mouse,17.46666667,49
7,9,2005,17,325,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,9,2005,17,325,control,PP,15,Chaetodipus penicillatus,Rodent,Desert pocket mouse,17.61851292,49
7,9,2005,17,325,control,DM,48,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,9,2005,17,325,control,DM,32,Dipodomys merriami,Rodent,Merriam's kangaroo rat,43.52721657,49
7,9,2005,22,325,control,PB,24,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,22,325,control,PB,33,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,22,325,control,PI,16,Chaetodipus intermedius,Rodent,Rock pocket mouse,17.46666667,49
7,9,2005,22,325,control,PB,25,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
7,9,2005,22,325,control,PB,25,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,31.87351518,49
