year,month,period,treatment,species,abundance,ntraps,nplots,scientific_name,taxa,common_name,effort,abund_per_trapnight
2007,4,347,control,NA,2,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.04081632653061224
2007,4,347,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2007,4,347,control,OT,5,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.10204081632653061
2007,4,347,control,PB,47,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.9591836734693877
2007,4,347,control,PE,7,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.14285714285714285
2007,4,347,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2007,4,347,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,4,347,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,4,347,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2007,4,347,control,PM,1,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.02040816326530612
2007,4,347,control,PP,57,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.163265306122449
2007,4,347,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,4,347,control,RM,4,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.08163265306122448
2007,4,347,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,4,347,control,SF,0,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0
2007,4,347,control,SH,16,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.32653061224489793
2007,4,347,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,5,348,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2007,5,348,control,DM,19,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.3877551020408163
2007,5,348,control,DO,14,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.2857142857142857
2007,5,348,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2007,5,348,control,NA,3,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.061224489795918366
2007,5,348,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2007,5,348,control,OT,12,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.24489795918367346
2007,5,348,control,PB,71,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,1.4489795918367347
2007,5,348,control,PE,2,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.04081632653061224
2007,5,348,control,PF,2,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.04081632653061224
2007,5,348,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,5,348,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,5,348,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2007,5,348,control,PM,6,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.12244897959183673
2007,5,348,control,PP,56,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.1428571428571428
2007,5,348,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,5,348,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2007,5,348,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,5,348,control,SF,2,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0.04081632653061224
2007,5,348,control,SH,13,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.2653061224489796
2007,5,348,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,6,349,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2007,6,349,control,DM,26,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.5306122448979592
2007,6,349,control,DO,23,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.46938775510204084
2007,6,349,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2007,6,349,control,NA,3,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.061224489795918366
2007,6,349,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
2007,6,349,control,OT,8,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.16326530612244897
2007,6,349,control,PB,88,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,1.7959183673469388
2007,6,349,control,PE,2,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.04081632653061224
2007,6,349,control,PF,1,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.02040816326530612
2007,6,349,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,6,349,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,6,349,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2007,6,349,control,PM,2,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.04081632653061224
2007,6,349,control,PP,79,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.6122448979591837
2007,6,349,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,6,349,control,RM,3,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.061224489795918366
2007,6,349,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,6,349,control,SF,2,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0.04081632653061224
2007,6,349,control,SH,17,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.3469387755102041
2007,6,349,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,7,350,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2007,7,350,control,DM,21,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.42857142857142855
2007,7,350,control,DO,20,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.40816326530612246
2007,7,350,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2007,7,350,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2007,7,350,control,OL,1,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
2007,7,350,control,OT,13,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.2653061224489796
2007,7,350,control,PB,93,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,1.8979591836734695
2007,7,350,control,PE,3,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.061224489795918366
2007,7,350,control,PF,2,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.04081632653061224
2007,7,350,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,7,350,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,7,350,control,PL,1,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0.02040816326530612
2007,7,350,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2007,7,350,control,PP,96,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.9591836734693877
2007,7,350,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,7,350,control,RM,1,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.02040816326530612
2007,7,350,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,7,350,control,SF,2,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0.04081632653061224
2007,7,350,control,SH,2,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.04081632653061224
2007,7,350,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,9,352,control,BA,2,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0.04081632653061224
2007,9,352,control,DM,25,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.5102040816326531
2007,9,352,control,DO,25,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.5102040816326531
2007,9,352,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2007,9,352,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2007,9,352,control,OL,1,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
2007,9,352,control,OT,28,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.5714285714285714
2007,9,352,control,PB,69,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,1.4081632653061225
2007,9,352,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2007,9,352,control,PF,4,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.08163265306122448
2007,9,352,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,9,352,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,9,352,control,PL,3,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0.061224489795918366
2007,9,352,control,PM,1,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.02040816326530612
2007,9,352,control,PP,76,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,1.5510204081632653
2007,9,352,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,9,352,control,RM,0,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0
2007,9,352,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,9,352,control,SF,7,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0.14285714285714285
2007,9,352,control,SH,2,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.04081632653061224
2007,9,352,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,10,353,control,BA,11,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0.22448979591836735
2007,10,353,control,DM,31,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.6326530612244898
2007,10,353,control,DO,26,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.5306122448979592
2007,10,353,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2007,10,353,control,NA,2,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.04081632653061224
2007,10,353,control,OL,3,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.061224489795918366
2007,10,353,control,OT,30,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.6122448979591837
2007,10,353,control,PB,54,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,1.1020408163265305
2007,10,353,control,PE,5,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.10204081632653061
2007,10,353,control,PF,6,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.12244897959183673
2007,10,353,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,10,353,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,10,353,control,PL,0,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0
2007,10,353,control,PM,4,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.08163265306122448
2007,10,353,control,PP,19,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.3877551020408163
2007,10,353,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,10,353,control,RM,4,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.08163265306122448
2007,10,353,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,10,353,control,SF,13,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0.2653061224489796
2007,10,353,control,SH,1,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.02040816326530612
2007,10,353,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,11,354,control,BA,9,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0.1836734693877551
2007,11,354,control,DM,32,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.6530612244897959
2007,11,354,control,DO,31,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.6326530612244898
2007,11,354,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2007,11,354,control,NA,3,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.061224489795918366
2007,11,354,control,OL,4,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.08163265306122448
2007,11,354,control,OT,35,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.7142857142857143
2007,11,354,control,PB,48,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.9795918367346939
2007,11,354,control,PE,3,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.061224489795918366
2007,11,354,control,PF,6,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0.12244897959183673
2007,11,354,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,11,354,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,11,354,control,PL,5,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0.10204081632653061
2007,11,354,control,PM,3,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.061224489795918366
2007,11,354,control,PP,13,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.2653061224489796
2007,11,354,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,11,354,control,RM,11,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.22448979591836735
2007,11,354,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,11,354,control,SF,6,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0.12244897959183673
2007,11,354,control,SH,5,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.10204081632653061
2007,11,354,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2007,12,355,control,BA,5,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0.10204081632653061
2007,12,355,control,DM,37,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.7551020408163265
2007,12,355,control,DO,36,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.7346938775510204
2007,12,355,control,DS,0,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0
2007,12,355,control,NA,2,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.04081632653061224
2007,12,355,control,OL,3,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.061224489795918366
2007,12,355,control,OT,14,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.2857142857142857
2007,12,355,control,PB,34,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.6938775510204082
2007,12,355,control,PE,4,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.08163265306122448
2007,12,355,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2007,12,355,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2007,12,355,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2007,12,355,control,PL,3,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0.061224489795918366
2007,12,355,control,PM,4,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.08163265306122448
2007,12,355,control,PP,0,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
2007,12,355,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2007,12,355,control,RM,9,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.1836734693877551
2007,12,355,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2007,12,355,control,SF,5,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0.10204081632653061
2007,12,355,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2007,12,355,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2008,1,356,control,BA,2,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0.04081632653061224
2008,1,356,control,DM,33,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.673469387755102
2008,1,356,control,DO,31,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.6326530612244898
2008,1,356,control,DS,1,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
2008,1,356,control,NA,1,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.02040816326530612
2008,1,356,control,OL,2,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.04081632653061224
2008,1,356,control,OT,9,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.1836734693877551
2008,1,356,control,PB,28,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.5714285714285714
2008,1,356,control,PE,1,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0.02040816326530612
2008,1,356,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2008,1,356,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2008,1,356,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2008,1,356,control,PL,4,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0.08163265306122448
2008,1,356,control,PM,0,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0
2008,1,356,control,PP,0,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0
2008,1,356,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2008,1,356,control,RM,7,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.14285714285714285
2008,1,356,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2008,1,356,control,SF,4,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0.08163265306122448
2008,1,356,control,SH,1,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0.02040816326530612
2008,1,356,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2008,2,357,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2008,2,357,control,DM,40,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.8163265306122449
2008,2,357,control,DO,34,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.6938775510204082
2008,2,357,control,DS,1,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
2008,2,357,control,NA,3,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.061224489795918366
2008,2,357,control,OL,1,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0.02040816326530612
2008,2,357,control,OT,8,490,10,Onychomys torridus,Rodent,Southern grasshopper mouse,49,0.16326530612244897
2008,2,357,control,PB,27,490,10,Chaetodipus baileyi,Rodent,Bailey's pocket mouse,49,0.5510204081632653
2008,2,357,control,PE,0,490,10,Peromyscus eremicus,Rodent,Cactus mouse,49,0
2008,2,357,control,PF,0,490,10,Perognathus flavus,Rodent,Silky pocket mouse,49,0
2008,2,357,control,PH,0,490,10,Chaetodipus hispidus,Rodent,Hispid pocket mouse,49,0
2008,2,357,control,PI,0,490,10,Chaetodipus intermedius,Rodent,Rock pocket mouse,49,0
2008,2,357,control,PL,2,490,10,Peromyscus leucopus,Rodent,White-footed mouse,49,0.04081632653061224
2008,2,357,control,PM,3,490,10,Peromyscus maniculatus,Rodent,Deer Mouse,49,0.061224489795918366
2008,2,357,control,PP,1,490,10,Chaetodipus penicillatus,Rodent,Desert pocket mouse,49,0.02040816326530612
2008,2,357,control,RF,0,490,10,Reithrodontomys fulvescens,Rodent,Fulvous harvest mouse,49,0
2008,2,357,control,RM,8,490,10,Reithrodontomys megalotis,Rodent,Western harvest mouse,49,0.16326530612244897
2008,2,357,control,RO,0,490,10,Reithrodontomys montanus,Rodent,Plains harvest mouse,49,0
2008,2,357,control,SF,5,490,10,Sigmodon fulviventer,Rodent,Tawny-bellied cotton rat,49,0.10204081632653061
2008,2,357,control,SH,0,490,10,Sigmodon hispidus,Rodent,Hispid cotton rat,49,0
2008,2,357,control,SO,0,490,10,Sigmodon ochrognathus,Rodent,Yellow nosed cotton rat,49,0
2008,3,358,control,BA,0,490,10,Baiomys taylori,Rodent,Northern pygmy mouse,49,0
2008,3,358,control,DM,39,490,10,Dipodomys merriami,Rodent,Merriam's kangaroo rat,49,0.7959183673469388
2008,3,358,control,DO,35,490,10,Dipodomys ordii,Rodent,Ord's kangaroo rat,49,0.7142857142857143
2008,3,358,control,DS,1,490,10,Dipodomys spectabilis,Rodent,Banner-tailed kangaroo rat,49,0.02040816326530612
2008,3,358,control,NA,2,490,10,Neotoma albigula,Rodent,White-throated woodrat,49,0.04081632653061224
2008,3,358,control,OL,0,490,10,Onychomys leucogaster,Rodent,Northern Grasshopper Mouse,49,0
